id,ean,title,title_gr,brand,cat1,cat2,cat3,subcategory,unit_basis,pack_size_ml,organic,vegan,vegetarian,gluten_free,lactose_free,kosher,meat_free,image_url,first_seen,last_seen,delisted_on
852681,5290122019850,Vero Vegan Cheese Slices 200 g,Βέρο Φυτικό Νηστήσιμο Τυρί σε Φέτες 200 g,Vero,Chilled,"Cheese, Haloumi & Spreads",Vegan & Dairy Free Alternatives,Vegan & Dairy Free Alternatives,kg,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852681.jpg,2026-09-12,2026-09-18,
852685,5000299284933,Chivas Regal 25 Years Old Blended Scotch Whisky 40% 700 ml,Chivas Regal 25 ετών Blended Σκωτσέζικο Ουίσκι 40% 700 ml,Chivas Regal,Alcoholic Drinks,"Whisky, Vodka, Gin & Others",Blended Whisky,Blended Whisky,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852685.jpg,2026-09-12,2026-09-18,
852686,34000430956,Reese's 2 Milk Chocolate & Peanut Butter Cups 79 g,Reese's 2 Κύπελα με Σοκολάτα Γάλακτος & Φυστικοβούτυρο 79 g,Reese's,Food Cupboard,Kosher,"Chocolate, Candy & Chewing Gum",Chocolate Bars,kg,0,0,0,0,1,0,1,0,https://alphamega.com.cy/Files/Images/Products/852686.jpg,2026-09-12,2026-09-18,
852687,5201277250524,Souroti Beverage from Natural Mineral Water with Natural Lemon & Lime Flavouring 6x330 ml,Σουρωτή Ποτό από Φυσικό Μεταλλικό Νερό με Φυσικό Άρωμα Λεμονιού & Λάιμ 6x330 ml,Souroti,Drinks,Water,Sparkling Water,Sparkling Water,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852687.jpg,2026-09-12,2026-09-18,
852708,8718951248557,Colgate Slim Soft Advanced Gold Toothbrush,Colgate Slim Soft Advanced Gold Οδοντόβουρτσα,Colgate,Personal Care,Oral Care,Toothbrush,Toothbrush,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852708.jpg,2026-09-12,2026-09-18,
852712,0,Bauer Professional Soft & Smooth Lady Shave CE,Bauer Professional Soft & Smooth Γυναικεια Ξυριστικη Μηχανη CE,Bauer,Homeware,Electrical Appliances,Personal Care Electric Appliances,Epilators,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852712.jpg,2026-09-12,2026-09-18,
852715,5025301350499,Quest 4 Slice Toaster 1400W White CE,Quest Καπηριέρα για 4 Φέτες Ψωμί 1400W Λευκή CE,Quest,Homeware,Electrical Appliances,Kitchen Appliances,Toasters,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852715.jpg,2026-09-12,2026-09-18,
852716,5025301350697,Quest 4 Slice Toaster 1400W Black CE,Quest Καπηριέρα για 4 Φέτες Ψωμί 1400W Μαύρη CE,Quest,Homeware,Electrical Appliances,Kitchen Appliances,Toasters,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852716.jpg,2026-09-12,2026-09-18,
852849,5292440005997,Hope Care 3in1 Makeup Remover Wipes with Aloe Vera Extracts 25 Pieces,Hope Care 3σε1 Μαντηλάκια Ντεμακιγιάζ με Εκχύλισμα Αλόης 25 Τεμάχια,Hope Care,Personal Care,Facial & Body Care,Facial Care,Face Wipes & Make up Remover,pc,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852849.jpg,2026-09-12,2026-09-18,
852913,5901750502545,Blaupunkt Coffee Grinder 200watt CE,Blaupunkt Μύλος Καφέ 200watt CE,Blaupunkt,Homeware,Electrical Appliances,Kitchen Appliances,"Blenders, Mixers & Food Processors",,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852913.jpg,2026-09-12,2026-09-18,
852924,5901750502224,Blaupunkt Vacuum Cleaner 700W with Bags CE,Blaupunkt Ηλεκτρική Σκούπα 700W με Σακούλα CE,Blaupunkt,Homeware,Electrical Appliances,Vacuum & Floor Care,Vacuums,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852924.jpg,2026-09-12,2026-09-18,
852926,5901750501975,Blaupunkt Hair Dryer 2000 W CE,Blaupunkt Πιστολάκι Μαλλιών 2000 W CE,Blaupunkt,Homeware,Electrical Appliances,Hair Styling Appliances,Hair Dryers,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852926.jpg,2026-09-12,2026-09-18,
852929,5000267013602,Johnnie Walker Red Label Blended Scotch Whisky 40% 1 L,Johnnie Walker Red Label Blended Σκωτσέζικο Ουίσκι 40% 1 L,Johnnie Walker,Alcoholic Drinks,"Whisky, Vodka, Gin & Others",Blended Whisky,Blended Whisky,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852929.jpg,2026-09-12,2026-09-18,
852930,5410316671118,Smirnoff No.21 Classic Vodka 37.5% 700 ml,Smirnoff No.21 Κλασική Βότκα 37.5% 700 ml,Smirnoff,Alcoholic Drinks,"Whisky, Vodka, Gin & Others",Vodka,Vodka,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852930.jpg,2026-09-12,2026-09-18,
852934,7290010237050,Alfa Beer 24x330 ml,Alfa Μπύρα 24x330 ml,Alfa,Alcoholic Drinks,Beer & Cider,Beer,Beer,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/852934.jpg,2026-09-12,2026-09-18,
853066,6927749810339,Wanpy Chicken Jerky Strips for Dogs 100 g,Wanpy Λιχουδιές με Κοτόπουλο για Σκύλους 100 g,Wanpy,Pet,Dog,Dog Treats,Dog Treats,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853066.jpg,2026-09-12,2026-09-18,
853067,6927749810636,Wanpy Chicken Jerky & Codfish Sandwhiches for Dogs 100 g,Wanpy Λιχουδιά με Κοτόπουλο & Μπακαλιάρο 100 g,Wanpy,Pet,Dog,Dog Treats,Dog Treats,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853067.jpg,2026-09-12,2026-09-18,
853068,6927749810919,Wanpy Chicken Jerky & Rawhide Twists for Dogs 100 g,Wanpy Κοκαλάκια με Κοτόπουλο & Rawhide 100 g,Wanpy,Pet,Dog,Dog Treats,Dog Treats,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853068.jpg,2026-09-12,2026-09-18,
853069,6927749810353,Wanpy Chicken Jerky & Calcium Bone Twists for Dogs 100 g,Wanpy Κοκαλάκια με Κοτόπουλο για Σκύλους 100 g,Wanpy,Pet,Dog,Dog Treats,Dog Treats,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853069.jpg,2026-09-12,2026-09-18,
853120,5292459005759,Alphamega Mesh Sponge 1 Piece,Αλφαμέγα Σφουγγάρι Μπάνιου 1 Τεμάχιο,Alphamega,Personal Care,"Shower, Bath & Soap",Bath Sponge,Bath Sponge,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853120.jpg,2026-09-12,2026-09-18,
853124,5202390016981,Violife Vegan Original Cheese Flavour Slices 140 g,Violife Τυρί σε Φέτες Vegan 140 g,Violife,Chilled,Vegan,Vegan & Dairy Free Alternatives,Vegan & Dairy Free Alternatives,kg,0,0,1,1,1,0,0,0,https://alphamega.com.cy/Files/Images/Products/853124.jpg,2026-09-12,2026-09-18,
853125,5202390017049,Violife Sliced Cheese With Cheddar Flavour 100% Plant Based 7 Slices 140 g,Violife Τυρί Σε Φέτες Με Γεύση Τσένταρ 100% Φυτικό 7 Φέτες 140 g,Violife,Chilled,Kosher,Vegan & Dairy Free Alternatives,Vegan & Dairy Free Alternatives,kg,0,0,1,0,1,0,1,0,https://alphamega.com.cy/Files/Images/Products/853125.jpg,2026-09-12,2026-09-18,
853126,5202390021121,Violife Creamy Original Flavour 150 g,Violife Creamy Original Flavour 150 g,Violife,Chilled,Gluten Free,Vegan & Dairy Free Alternatives,Vegan & Dairy Free Alternatives,kg,0,0,1,1,1,0,0,0,https://alphamega.com.cy/Files/Images/Products/853126.jpg,2026-09-12,2026-09-18,
853130,,Henkell Alcohol Free Sparkling White Wine 750 ml,Henkell Αφρώδες Λευκό Κρασί Χωρίς Αλκοόλ 750 ml,Henkell,Alcoholic Drinks,Wine & Champagne,Sparkling Wine,Sparkling Wine,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853130.jpg,2026-09-12,2026-09-18,
853131,8410113004406,"Torres Natureo De- Alcoholised Garnacha, Syrah Red Wine 750 ml","Torres Natureo De- Alcoholised Κόκκινο Κρασί Garnacha, Syrah 750 ml",Torres Natureo,Specialized Nutrition,Vegan,Red Wine,Red Wine,L,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853131.jpg,2026-09-12,2026-09-18,
853132,8410113002112,"Torres Natureo De- Alcoholised Syrah, Cabernet Sauvignon Rose Wine 750 ml","Torres Natureo De- Alcoholised Ροζέ Κρασί Syrah, Cabernet Sauvignon 750 ml",Torres Natureo,Specialized Nutrition,Vegan,Rosé Wine,Rosé Wine,L,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853132.jpg,2026-09-12,2026-09-18,
853161,5292319003840,Zoflora All Purpose Concentrated Disinfectant with Linen Fresh Fragrance 120 ml,Zoflora Συμπυκνωμένο Απολυμαντικό για Όλες τις Χρήσεις με Άρωμα Linen Fresh 120 ml,Zoflora,Household,Antibacterial Cleaners,,Antibacterial Cleaners,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853161.jpg,2026-09-12,2026-09-18,
853165,,Catena Malbec Red Dry Wine 750 ml,Catena Malbec Κόκκινο Ξηρό Κρασί 750 ml,Catena,Alcoholic Drinks,Wine & Champagne,Red Wine,Red Wine,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853165.jpg,2026-09-12,2026-09-18,
853239,5060108450959,Fever Tree Premium Indian Tonic Water 8x150 ml,Fever Tree Premium Indian Ανθρακούχο Νερό 8x150 ml,Fever Tree,Drinks,"Soft Drinks, Ice Tea & Soda & Tonic",Soda & Tonics,Soda & Tonics,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853239.jpg,2026-09-12,2026-09-18,
853243,5060221205320,Grenade Raspberry Flavour Protein Bar in Dark Chocolate with Sweeteners 60 g,"Grenade Μπάρα Πρωτεΐνης με Μαύρη Σοκολάτα & Βατόμουρο, με Γλυκαντικά 60 g",Grenade,Specialized Nutrition,High Protein,,High Protein,kg,0,0,0,1,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853243.jpg,2026-09-12,2026-09-18,
853244,5060221205269,Grenade Salted Peanut Flavour Protein Bar in White Chocolate with Sweeteners 60 g,Grenade Μπάρα Πρωτεΐνης με Άσπρη Σοκολάτα & Αλμυρά Φυστίκια με Γλυκαντικά 60 g,Grenade,Specialized Nutrition,High Protein,,High Protein,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853244.jpg,2026-09-12,2026-09-18,
853272,5298003650031,Ballantine's Finest Blended Scotch Whisky 40% 700 ml Gift Packed,Ballantine's Finest Blended Σκωτσέζικο Ουίσκι 40% 700 ml Συσκευασία Δώρου,Ballantine's,Alcoholic Drinks,"Whisky, Vodka, Gin & Others",Blended Whisky,Blended Whisky,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853272.jpg,2026-09-12,2026-09-18,
853278,0850004207024,Beyond Burger Plant-Based Pattied 2x113 g,Beyond Burger Φυτικό Μπιφτέκι 2x113 g,Beyond Burger,Frozen,Kosher,,"Vegan, Vegetarian & Meat Alternatives",kg,0,0,1,0,0,0,1,0,https://alphamega.com.cy/Files/Images/Products/853278.jpg,2026-09-12,2026-09-18,
853298,5201168814026,Dodoni Light Cheese in Brine 12% Fat 400 g,Δωδώνη Ελαφρύ Τυρί σε Άλμη 12% Λιπαρά 400 g,Dodoni,Chilled,"Cheese, Haloumi & Spreads",Feta Cheese,Feta Cheese,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853298.jpg,2026-09-12,2026-09-18,
853309,5292542002160,Agia Skepi Organic Honey Balls Cereals 280 g,Αγία Σκέπη Μπάλες Δημητριακών με Μέλι Bio Βιολογικής Γεωργίας 280 g,Agia Skepi,Food Cupboard,Breakfast,"Cereals, Granola & Oats",Cereals,kg,0,1,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853309.jpg,2026-09-12,2026-09-18,
853410,5292459005773,Alphamega Cyprus Extra Virgin Olive Oil with Safety Valve 500 ml,Αλφαμέγα Εξαιρετικό Παρθένο Ελαιόλαδο Κυπριακής Γης με Βαλβίδα Ασφαλείας 500 ml,Alphamega,Food Cupboard,"Oils, Vinegars, Sauces & Dressings",Olive Oil,Olive Oil,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853410.jpg,2026-09-12,2026-09-18,
853414,5292459005346,Alphamega Cotton Pads 80 Pieces,Αλφαμέγα Δίσκοι Ντεμακιγιάζ 80 Τεμάχια,Alphamega,Personal Care,Facial & Body Care,Facial Care,Cotton Pads & Buds,pc,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853414.jpg,2026-09-12,2026-09-18,
853418,5292459004974,Alphamega Cotton Wool 100 g,Αλφαμέγα Βαμβάκι 100 g,Alphamega,Personal Care,Facial & Body Care,Facial Care,Cotton Pads & Buds,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853418.jpg,2026-09-12,2026-09-18,
853480,8000303308782,Gio Style Fiesta Lunch Bag Thermal Bag 25x17.5x14 cm 5 L,Gio Style Fiesta Lunch Bag Θερμική Τσάντα 25x17.5x14 cm 5 L,Gio Style,Homeware,Summer Range,,Cool Boxes & Cool Bags,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853480.jpg,2026-09-12,2026-09-18,
853487,5000281037479,Dimple Golden Selection Blended Scotch Whisky 40% 700 ml,Dimple Golden Selection Blended Σκωτσέζικο Ουίσκι 40% 700 ml,Dimple,Alcoholic Drinks,"Whisky, Vodka, Gin & Others",Blended Whisky,Blended Whisky,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853487.jpg,2026-09-12,2026-09-18,
853491,,Gunpowder Irish Gin 43% 700 ml Gift Packed,Gunpowder Ιρλανδικό Τζιν 43% 700 ml Συσκευασία Δώρου,Gunpowder,Alcoholic Drinks,"Whisky, Vodka, Gin & Others",Gin,Gin,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853491.jpg,2026-09-12,2026-09-18,
853531,5203116235464,Marva Home Cake Stand with Dome,Marva Home Βάση για Κέικ και Καπάκι,Marva Home,Homeware,Kitchenware,Kitchen Storage & Organization,Food Storage,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853531.jpg,2026-09-12,2026-09-18,
853536,8718951265837,Colgate Big Kid's Smiles Toothpaste Mint Flavour 6-9 Years 50 ml,Colgate Big Kid's Smiles Οδοντόκρεμα με Γεύση Μέντας για 6-9 Ετών 50 ml,Colgate,Personal Care,Oral Care,Kids Oral Care,Baby & Kids Oral Care,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853536.jpg,2026-09-12,2026-09-18,
853558,,Pimm's No1 Spirit Drink 25% 700 ml,Pimm's No1 Spirit Drink 25% 700 ml,Pimm's,Alcoholic Drinks,"Whisky, Vodka, Gin & Others",Liqueur,Liqueur,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853558.jpg,2026-09-12,2026-09-18,
853562,,Misty Cove Wines Sauvignon Blanc White Wine 750 ml,Misty Cove Wines Sauvignon Blanc Λευκό Κρασί 750 ml,Misty Cove Wines,Alcoholic Drinks,Wine & Champagne,White Wine,White Wine,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853562.jpg,2026-09-12,2026-09-18,
853563,,Ricossa Piemonte Barbera Appassimento Red Wine 750 ml,Ricossa Piemonte Barbera Appassimento Κόκκινο Κρασί 750 ml,Ricossa,Alcoholic Drinks,Wine & Champagne,Red Wine,Red Wine,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853563.jpg,2026-09-12,2026-09-18,
853564,,Thymiopoulos Xinomavro Red Dry Wine 750 ml,Thymiopoulos Xinomavro Κόκκινο Ξηρό Κρασί 750 ml,Thymiopoulos,Alcoholic Drinks,Wine & Champagne,Red Wine,Red Wine,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853564.jpg,2026-09-12,2026-09-18,
853627,5290049024678,Eureka Igienol Fresh Linen Liquid Disinfectant Additive for Clothes 1.5 L,Εύρηκα Απολυμαντικό Ρούχων Fresh Line 1.5 L,Eureka,Laundry,Detergent,Liquid Detergent,Liquid Detergent,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853627.jpg,2026-09-12,2026-09-18,
853629,5290049024692,Eureka Igienol Pure Care Liquid Disinfectant Additive for Clothes 1.5 L,Εύρηκα Igienol Απολυμαντικό Ρούχων Pure Care 1.5 L,Eureka,Laundry,Detergent,Liquid Detergent,Liquid Detergent,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853629.jpg,2026-09-12,2026-09-18,
853636,5201314091011,Bioten Hyaluronic Tissue Mask 20 ml,Bioten Hyaluronic Υφασμάτινη Μάσκα 20 ml,Bioten,Personal Care,Facial & Body Care,Facial Care,Face Masks,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853636.jpg,2026-09-12,2026-09-18,
853637,5201314091028,Bioten Collagen Tissue Mask 20 ml,Bioten Collagen Υφασμάτινη Μάσκα 20 ml,Bioten,Personal Care,Facial & Body Care,Facial Care,Face Masks,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853637.jpg,2026-09-12,2026-09-18,
853655,8024985008051,"Frulla Organic Apple, Strawberry And Blueberry Puree 100 g","Frulla Βιολογικός Πουρές Μήλου, Φράουλας Και Μύρτιλου 100 g",Frulla,Baby,Bio,Baby Wet Food,Baby Wet Food,kg,0,1,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853655.jpg,2026-09-12,2026-09-18,
853656,8024985008037,Frulla Organic Apple Puree 100 g,Frulla Βιολογικός Πουρές Μήλου 100 g,Frulla,Baby,Bio,Baby Wet Food,Baby Wet Food,kg,0,1,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853656.jpg,2026-09-12,2026-09-18,
853658,8024985005234,"Frulla Organic Apple, Peach And Mango Puree 100 g","Frulla Βιολογικός Πουρές Μήλου, Ροδάκινου Και Μάνγκο 100 g",Frulla,Baby,Bio,Baby Wet Food,Baby Wet Food,kg,0,1,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853658.jpg,2026-09-12,2026-09-18,
853664,3468080141261,Corine De Farme Ultra Detangling Spray Frozen 200 ml,Corine De Farme Μαλακτικό Σπρέι Μαλλιών Frozen 200 ml,Corine De Farme,Baby,Baby Toiletries,Baby Conditioner,Baby Conditioner,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853664.jpg,2026-09-12,2026-09-18,
853667,5060283760041,Proper Corn Lightly Sea Salted Pop Corn 90 g,Proper Corn Σιταροπούλες Ελαφρώς Αλατισμένες με Θαλασσινό Αλάτι 90 g,Proper,Food Cupboard,Gluten Free,"Crisps, Snacks & Popcorn",Pop Corn,kg,0,0,0,0,1,0,0,0,https://alphamega.com.cy/Files/Images/Products/853667.jpg,2026-09-12,2026-09-18,
853668,5060283760072,Proper Corn Sweet & Salty Pop Corn 90 g,Proper Corn Σιταροπούλες Γλυκές & Αλμυρές 90 g,Proper,Food Cupboard,Gluten Free,"Crisps, Snacks & Popcorn",Pop Corn,kg,0,0,0,0,1,0,0,0,https://alphamega.com.cy/Files/Images/Products/853668.jpg,2026-09-12,2026-09-18,
853715,5292097001465,Gourmet Smoked Salmon Trout 100 g,Gourmet Καπνιστή Σολομοπέστροφα 100 g,Gourmet,Chilled,Fish & Seafood,,Fish & Seafood,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853715.jpg,2026-09-12,2026-09-18,
853767,4008033448345,Zenker Cookie Cutters x8,Zenker Κουπατ x8,Zenker,Homeware,Kitchenware,Kitchen Tools,Kitchen Tools,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853767.jpg,2026-09-12,2026-09-18,
853770,5205746130966,NAVA® Terrestrial⁺ Die Cast Aluminum Roaster & Casserole 38 cm,NAVA® Terrestrial⁺ Γάστρα & κατσαρόλα με Αντικολλητική Επίστρωση Stone,Nava,Homeware,Kitchenware,Pots & Pans,Pots & Pans,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853770.jpg,2026-09-12,2026-09-18,
853771,5206954001192,Max Home Enemel Oval Roasting Pan 38x17 cm 6.3 L,Max Home Εμαγιέ Οβάλ Γάστρα 38x17 cm 6.3 L,Max Home,Homeware,Kitchenware,Pots & Pans,Pots & Pans,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853771.jpg,2026-09-12,2026-09-18,
853774,5205746133332,Nava Carbon Cantonese Steel Wok 1.5 mm 32 cm,Nava Carbon Cantonese Ατσάλινο Γουόκ 1.5 mm 32 cm,Nava,Homeware,Kitchenware,Pots & Pans,Pots & Pans,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853774.jpg,2026-09-12,2026-09-18,
853779,4008496985609,"Remington Shine Therapy Straightener Wide Plates, Auto Shut Off After 60min. CE","Remington Shine Therapy Σίδερο Μαλλιών με Πλατιές Πλάκες, Αυτόματη Απενεργοποίηση CE.",Remington,Homeware,Electrical Appliances,Hair Styling Appliances,Straighteners,,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853779.jpg,2026-09-12,2026-09-18,
853782,3251241025599,Le Petit Marseillais Oil Body Spray 150 ml,Le Petit Marseillais Μη Λιπαρό Λάδι σε Σπρέι 150 ml,Le Petit Marseillais,Personal Care,Facial & Body Care,Body Care,Body Mist,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853782.jpg,2026-09-12,2026-09-18,
853813,7613036984478,Starbucks® Blonde Espresso Roast Coffee 10 Capsules,Starbucks® Blonde Espresso Καβουρδισμένος Καφές 10 Κάψουλες,Starbucks®,Food Cupboard,"Coffee, Tea & Cocoa",Coffee,Coffee Capsules,pc,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853813.jpg,2026-09-12,2026-09-18,
853814,7613036984393,Starbucks® House Blend Lungo Coffee 10 Capsules,Starbucks® House Blend Lungo Καφές 10 Κάψουλες,Starbucks®,Food Cupboard,"Coffee, Tea & Cocoa",Coffee,Coffee Capsules,pc,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853814.jpg,2026-09-12,2026-09-18,
853815,7613036984492,Starbucks® Pike Place Roast Lungo Coffee 10 Capsules,Starbucks® Pike Place Καβουρδισμένος Lungo Καφές 10 Κάψουλες,Starbucks®,Food Cupboard,"Coffee, Tea & Cocoa",Coffee,Coffee Capsules,pc,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853815.jpg,2026-09-12,2026-09-18,
853816,7613036984515,Starbucks® Espresso Roast Coffee 10 Capsules,Starbucks® Espresso Καβουρδισμένος Καφές 10 Κάψουλες,Starbucks®,Food Cupboard,"Coffee, Tea & Cocoa",Coffee,Coffee Capsules,pc,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853816.jpg,2026-09-12,2026-09-18,
853817,7613036984454,Starbucks® Espresso Roast Decaf Coffee 10 Capsules,Starbucks® Espresso Roast Καφές Χωρίς Καφεΐνη 10 Κάψουλες,Starbucks®,Food Cupboard,"Coffee, Tea & Cocoa",Coffee,Coffee Capsules,pc,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853817.jpg,2026-09-12,2026-09-18,
853830,,Oenou Yi Xinisteri White Dry Wine 750 ml,Oenou Yi Ξυνιστέρι Λευκό Ξηρό Κρασί 750 ml,Oenou Yi,Specialized Nutrition,Vegan,White Wine,White Wine,L,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853830.jpg,2026-09-12,2026-09-18,
853831,5292683000308,Oenou Yi Playia White Dry Wine 750 ml,Oenou Yi Πλαγιά Λευκό Ξηρό Κρασί 750 ml,Oenou Yi,Specialized Nutrition,Vegan,White Wine,White Wine,L,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853831.jpg,2026-09-12,2026-09-18,
853832,5292683000292,Oenou Yi Playiá Rosé Dry 750 ml,Oenou Yi Playiá Ροζέ Ξηρό 750 ml,Oenou Yi,Specialized Nutrition,Vegan,Rosé Wine,Rosé Wine,L,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853832.jpg,2026-09-12,2026-09-18,
853833,5292683001343,Oenou Yi Playia White Wine 750 ml,Oenou Yi Playia Λευκό Κρασί 750 ml,Oenou Yi,Specialized Nutrition,Vegan,White Wine,White Wine,L,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853833.jpg,2026-09-12,2026-09-18,
853860,8002910054618,Airwick Essential Mist Peony & Jasmine Blossom Refill 20 ml,Airwick Essential Mist Ανταλλακτικό Συσκευής Διάχυσης Αρώματος με Άρωμα Παιώνια & Γιασεμί 20 ml,Airwick,Household,Home Fragrances,,Home Fragrances,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853860.jpg,2026-09-12,2026-09-18,
853866,2832360000004,Edesma Whole Cleaned Octopus 500/1000 800 g,Edesma Χταπόδι Ολόκληρο Καθαρισμένο 500/1000 800 g,Edesma,Frozen,Frozen Fish & Seafood,Frozen Seafood,Frozen Seafood,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853866.jpg,2026-09-12,2026-09-18,
853869,5000227991766,Aunt Bessies 12 Golden Yorkshires 220 g,Aunt Bessies 12 Πουτίγκες Yorkshires 220 g,Aunt Bessies,Frozen,"Frozen Pastry, Bread & Pancakes",Frozen Bread & Pancakes,Frozen Bread & Pancakes,kg,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853869.jpg,2026-09-12,2026-09-18,
853877,,Roku The Japanese Craft Gin 43% 700 ml,Roku The Japanese Craft Τζιν 43% 700 ml,Roku,Alcoholic Drinks,"Whisky, Vodka, Gin & Others",Gin,Gin,L,0,0,0,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853877.jpg,2026-09-12,2026-09-18,
853896,5060593390006,Lo Bros Sparkling Tea with Ginger & Lemon 330 ml,Lo Bros Αεριούχο Τσάι με Τζίντζερ & Λεμόνι 330 ml,Lo Bros,Specialized Nutrition,Vegan,Ice Tea,Ice Tea,L,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853896.jpg,2026-09-12,2026-09-18,
853897,5060593390020,Lo Bros Sparkling Tea with Raspberry & Lemon 330 ml,Lo Bros Αεριούχο Τσάι με Σμέουρο & Λεμόνι 330 ml,Lo Bros,Specialized Nutrition,Vegan,Ice Tea,Ice Tea,L,0,0,1,0,0,0,0,0,https://alphamega.com.cy/Files/Images/Products/853897.jpg,2026-09-12,2026-09-18,
