date,key,station_id,fuel,event,price,prev_price
2026-09-16,a63d37840b3e:unleaded95,a63d37840b3e,unleaded95,change,1.664,1.645
2026-09-16,4ac8836fa7fb:unleaded95,4ac8836fa7fb,unleaded95,change,1.639,1.619
2026-09-16,9cf1024093d0:unleaded95,9cf1024093d0,unleaded95,change,1.669,1.649
2026-09-16,04eb0dc6ce16:unleaded95,04eb0dc6ce16,unleaded95,change,1.665,1.645
2026-09-16,ba65517bf3ed:unleaded95,ba65517bf3ed,unleaded95,change,1.644,1.645
2026-09-16,3fdaa889148c:unleaded95,3fdaa889148c,unleaded95,change,1.659,1.649
2026-09-16,cfe2df3cdc21:unleaded95,cfe2df3cdc21,unleaded95,change,1.669,1.649
2026-09-16,1a10004ef1a9:unleaded95,1a10004ef1a9,unleaded95,change,1.599,1.589
2026-09-16,b920f34d9678:unleaded95,b920f34d9678,unleaded95,change,1.599,1.597
2026-09-16,77af34d3792b:unleaded95,77af34d3792b,unleaded95,change,1.609,1.599
2026-09-16,d59f16d1ea1f:unleaded95,d59f16d1ea1f,unleaded95,change,1.619,1.609
2026-09-16,0fa89e115816:unleaded95,0fa89e115816,unleaded95,change,1.659,1.649
2026-09-16,a1cbb4c4a9c8:unleaded95,a1cbb4c4a9c8,unleaded95,change,1.664,1.649
2026-09-16,0708c47ecb63:unleaded95,0708c47ecb63,unleaded95,change,1.665,1.645
2026-09-16,0f4f50ae5f90:unleaded95,0f4f50ae5f90,unleaded95,change,1.669,1.649
2026-09-16,293b8fa19bf7:unleaded95,293b8fa19bf7,unleaded95,change,1.669,1.657
2026-09-16,5a78a7364d62:unleaded95,5a78a7364d62,unleaded95,change,1.669,1.657
2026-09-16,69fd22d4956b:unleaded95,69fd22d4956b,unleaded95,change,1.667,1.647
2026-09-16,ec323cfaf5f4:unleaded95,ec323cfaf5f4,unleaded95,change,1.680,1.660
2026-09-16,24f260ef3191:unleaded95,24f260ef3191,unleaded95,change,1.699,1.689
2026-09-16,9cbdb349d454:unleaded95,9cbdb349d454,unleaded95,change,1.667,1.648
2026-09-16,ea232bbb0de1:unleaded95,ea232bbb0de1,unleaded95,change,1.679,1.659
2026-09-16,5fd49366646f:unleaded95,5fd49366646f,unleaded95,change,1.669,1.649
2026-09-16,79c9bc2be4e7:unleaded95,79c9bc2be4e7,unleaded95,change,1.609,1.599
2026-09-16,dacff0faaefb:unleaded95,dacff0faaefb,unleaded95,change,1.609,1.599
2026-09-16,4b3ea41ef444:unleaded95,4b3ea41ef444,unleaded95,change,1.637,1.617
2026-09-16,82d0d5b8a85f:unleaded95,82d0d5b8a85f,unleaded95,change,1.669,1.649
2026-09-16,5fc48382973b:unleaded95,5fc48382973b,unleaded95,change,1.657,1.645
2026-09-16,a78f59d05bcd:unleaded95,a78f59d05bcd,unleaded95,change,1.619,1.609
2026-09-16,1ef5b819726d:unleaded95,1ef5b819726d,unleaded95,change,1.669,1.649
2026-09-16,96a9e00b5b6d:unleaded95,96a9e00b5b6d,unleaded95,change,1.617,1.599
2026-09-16,3c3fdd29b8f7:unleaded95,3c3fdd29b8f7,unleaded95,change,1.617,1.598
2026-09-16,178bce87f3a6:unleaded95,178bce87f3a6,unleaded95,change,1.649,1.647
2026-09-16,d31ea5693826:unleaded95,d31ea5693826,unleaded95,change,1.649,1.647
2026-09-16,c7f59703554a:unleaded95,c7f59703554a,unleaded95,change,1.649,1.647
2026-09-16,ca9163f0f3f8:unleaded95,ca9163f0f3f8,unleaded95,change,1.659,1.647
2026-09-16,ac585f0e2770:unleaded95,ac585f0e2770,unleaded95,change,1.669,1.658
2026-09-16,cd323f4673d7:unleaded95,cd323f4673d7,unleaded95,change,1.669,1.649
2026-09-16,3009230fcbc6:unleaded95,3009230fcbc6,unleaded95,change,1.658,1.638
2026-09-16,3ede104e6d56:unleaded95,3ede104e6d56,unleaded95,change,1.659,1.648
2026-09-16,d8f54ff2148b:unleaded95,d8f54ff2148b,unleaded95,change,1.659,1.649
2026-09-16,36fb67511673:unleaded95,36fb67511673,unleaded95,change,1.669,1.667
2026-09-16,72bd542a8c85:unleaded95,72bd542a8c85,unleaded95,change,1.669,1.658
2026-09-16,4a79c5105aa9:unleaded95,4a79c5105aa9,unleaded95,change,1.617,1.598
2026-09-16,9bd07aac27bc:unleaded95,9bd07aac27bc,unleaded95,change,1.669,1.649
2026-09-16,d4092c9b4f08:unleaded95,d4092c9b4f08,unleaded95,change,1.655,1.645
2026-09-16,93feddaea003:unleaded95,93feddaea003,unleaded95,change,1.679,1.659
2026-09-16,be850363d55b:unleaded95,be850363d55b,unleaded95,change,1.689,1.669
2026-09-16,7cb63eb7db4a:unleaded95,7cb63eb7db4a,unleaded95,change,1.665,1.645
2026-09-16,ae7fb39a6ec9:unleaded95,ae7fb39a6ec9,unleaded95,change,1.665,1.648
2026-09-16,73f4fd3d41f8:unleaded95,73f4fd3d41f8,unleaded95,change,1.669,1.648
2026-09-16,dce42f6faf2a:unleaded95,dce42f6faf2a,unleaded95,change,1.666,1.649
2026-09-16,b2f690bf5cb7:unleaded95,b2f690bf5cb7,unleaded95,change,1.645,1.627
2026-09-16,84e85efa4053:unleaded95,84e85efa4053,unleaded95,change,1.679,1.659
2026-09-16,47bdc6813569:unleaded95,47bdc6813569,unleaded95,change,1.665,1.648
2026-09-16,e7be22647dd4:unleaded95,e7be22647dd4,unleaded95,change,1.669,1.649
2026-09-16,dc094a637823:unleaded95,dc094a637823,unleaded95,change,1.595,1.585
2026-09-16,8448a4c5531f:unleaded95,8448a4c5531f,unleaded95,change,1.619,1.599
2026-09-16,0a9aabc9ae21:unleaded95,0a9aabc9ae21,unleaded95,change,1.639,1.629
2026-09-16,f17f81a488ad:unleaded95,f17f81a488ad,unleaded95,change,1.649,1.619
2026-09-16,d3095d05dc1e:unleaded95,d3095d05dc1e,unleaded95,change,1.667,1.647
2026-09-16,0eb54c313653:unleaded95,0eb54c313653,unleaded95,change,1.669,1.649
2026-09-16,39363f6470ee:unleaded95,39363f6470ee,unleaded95,change,1.686,1.666
2026-09-16,2bb2812d2829:unleaded95,2bb2812d2829,unleaded95,change,1.669,1.665
2026-09-16,2be80460e2e6:unleaded95,2be80460e2e6,unleaded95,change,1.686,1.664
2026-09-16,996e90f70398:unleaded95,996e90f70398,unleaded95,change,1.689,1.665
2026-09-16,f5945935bb49:unleaded95,f5945935bb49,unleaded95,change,1.686,1.669
2026-09-16,122aa6b021d2:unleaded95,122aa6b021d2,unleaded95,change,1.686,1.669
2026-09-16,f2f4e4925f53:unleaded95,f2f4e4925f53,unleaded95,change,1.684,1.667
2026-09-16,0e4663dea41e:unleaded95,0e4663dea41e,unleaded95,change,1.699,1.689
2026-09-16,1bae28692c95:unleaded95,1bae28692c95,unleaded95,change,1.669,1.649
2026-09-16,48113cc9c12a:unleaded95,48113cc9c12a,unleaded95,change,1.668,1.649
2026-09-16,320be8d683a2:unleaded95,320be8d683a2,unleaded95,change,1.668,1.648
2026-09-16,364d076c3a94:unleaded95,364d076c3a94,unleaded95,change,1.667,1.647
2026-09-16,ce3d19ee3c70:unleaded95,ce3d19ee3c70,unleaded95,change,1.669,1.649
2026-09-16,b24c2084919b:unleaded95,b24c2084919b,unleaded95,change,1.665,1.648
2026-09-16,ab868b4b332e:unleaded98,ab868b4b332e,unleaded98,change,1.708,1.698
2026-09-16,8e414da9ad9e:unleaded98,8e414da9ad9e,unleaded98,change,1.739,1.719
2026-09-16,772be93750d2:unleaded98,772be93750d2,unleaded98,change,1.744,1.745
2026-09-16,41841cb23dbd:unleaded98,41841cb23dbd,unleaded98,change,1.759,1.749
2026-09-16,67516854f59e:unleaded98,67516854f59e,unleaded98,change,1.765,1.749
2026-09-16,bc3de85eae09:unleaded98,bc3de85eae09,unleaded98,change,1.769,1.759
2026-09-16,f06cc2016c8b:unleaded98,f06cc2016c8b,unleaded98,change,1.795,1.675
2026-09-16,a63d37840b3e:unleaded98,a63d37840b3e,unleaded98,change,1.814,1.795
2026-09-16,f3cb3f8d3a20:unleaded98,f3cb3f8d3a20,unleaded98,change,1.814,1.795
2026-09-16,0aefcb943b9f:unleaded98,0aefcb943b9f,unleaded98,change,1.814,1.795
2026-09-16,08c3056f889a:unleaded98,08c3056f889a,unleaded98,change,1.745,1.755
2026-09-16,04eb0dc6ce16:unleaded98,04eb0dc6ce16,unleaded98,change,1.715,1.695
2026-09-16,ba65517bf3ed:unleaded98,ba65517bf3ed,unleaded98,change,1.685,1.709
2026-09-16,cfe2df3cdc21:unleaded98,cfe2df3cdc21,unleaded98,change,1.709,1.689
2026-09-16,69fd22d4956b:unleaded98,69fd22d4956b,unleaded98,change,1.707,1.697
2026-09-16,ec323cfaf5f4:unleaded98,ec323cfaf5f4,unleaded98,change,1.739,1.719
2026-09-16,24f260ef3191:unleaded98,24f260ef3191,unleaded98,change,1.799,1.789
2026-09-16,9cbdb349d454:unleaded98,9cbdb349d454,unleaded98,change,1.797,1.778
2026-09-16,ea232bbb0de1:unleaded98,ea232bbb0de1,unleaded98,change,1.729,1.699
2026-09-16,5fd49366646f:unleaded98,5fd49366646f,unleaded98,change,1.709,1.699
2026-09-16,79c9bc2be4e7:unleaded98,79c9bc2be4e7,unleaded98,change,1.684,1.665
2026-09-16,dacff0faaefb:unleaded98,dacff0faaefb,unleaded98,change,1.684,1.665
2026-09-16,4b3ea41ef444:unleaded98,4b3ea41ef444,unleaded98,change,1.716,1.699
2026-09-16,82d0d5b8a85f:unleaded98,82d0d5b8a85f,unleaded98,change,1.709,1.689
2026-09-16,e1c953e44df3:unleaded98,e1c953e44df3,unleaded98,change,1.799,1.787
2026-09-16,a78f59d05bcd:unleaded98,a78f59d05bcd,unleaded98,change,1.717,1.700
2026-09-16,1ef5b819726d:unleaded98,1ef5b819726d,unleaded98,change,1.709,1.699
2026-09-16,3c3fdd29b8f7:unleaded98,3c3fdd29b8f7,unleaded98,change,1.767,1.748
2026-09-16,96a9e00b5b6d:unleaded98,96a9e00b5b6d,unleaded98,change,1.767,1.749
2026-09-16,c7f59703554a:unleaded98,c7f59703554a,unleaded98,change,1.799,1.797
2026-09-16,d31ea5693826:unleaded98,d31ea5693826,unleaded98,change,1.799,1.797
2026-09-16,178bce87f3a6:unleaded98,178bce87f3a6,unleaded98,change,1.799,1.797
2026-09-16,ca9163f0f3f8:unleaded98,ca9163f0f3f8,unleaded98,change,1.809,1.797
2026-09-16,ac585f0e2770:unleaded98,ac585f0e2770,unleaded98,change,1.819,1.808
2026-09-16,cd323f4673d7:unleaded98,cd323f4673d7,unleaded98,change,1.709,1.699
2026-09-16,3009230fcbc6:unleaded98,3009230fcbc6,unleaded98,change,1.715,1.695
2026-09-16,3ede104e6d56:unleaded98,3ede104e6d56,unleaded98,change,1.769,1.758
2026-09-16,d8f54ff2148b:unleaded98,d8f54ff2148b,unleaded98,change,1.809,1.799
2026-09-16,23c7b3207f92:unleaded98,23c7b3207f92,unleaded98,change,1.700,1.696
2026-09-16,d4092c9b4f08:unleaded98,d4092c9b4f08,unleaded98,change,1.705,1.699
2026-09-16,93feddaea003:unleaded98,93feddaea003,unleaded98,change,1.739,1.719
2026-09-16,be850363d55b:unleaded98,be850363d55b,unleaded98,change,1.809,1.789
2026-09-16,ae7fb39a6ec9:unleaded98,ae7fb39a6ec9,unleaded98,change,1.716,1.699
2026-09-16,73f4fd3d41f8:unleaded98,73f4fd3d41f8,unleaded98,change,1.709,1.695
2026-09-16,84e85efa4053:unleaded98,84e85efa4053,unleaded98,change,1.759,1.749
2026-09-16,e7be22647dd4:unleaded98,e7be22647dd4,unleaded98,change,1.709,1.689
2026-09-16,0a9aabc9ae21:unleaded98,0a9aabc9ae21,unleaded98,change,1.699,1.679
2026-09-16,f17f81a488ad:unleaded98,f17f81a488ad,unleaded98,change,1.699,1.679
2026-09-16,dc094a637823:unleaded98,dc094a637823,unleaded98,change,1.755,1.735
2026-09-16,cf9bb5bb02a6:unleaded98,cf9bb5bb02a6,unleaded98,change,1.757,1.738
2026-09-16,8448a4c5531f:unleaded98,8448a4c5531f,unleaded98,change,1.759,1.738
2026-09-16,acf6a1b651b0:unleaded98,acf6a1b651b0,unleaded98,change,1.699,1.689
2026-09-16,d3095d05dc1e:unleaded98,d3095d05dc1e,unleaded98,change,1.707,1.697
2026-09-16,0eb54c313653:unleaded98,0eb54c313653,unleaded98,change,1.709,1.689
2026-09-16,39363f6470ee:unleaded98,39363f6470ee,unleaded98,change,1.762,1.742
2026-09-16,2bb2812d2829:unleaded98,2bb2812d2829,unleaded98,change,1.819,1.815
2026-09-16,2be80460e2e6:unleaded98,2be80460e2e6,unleaded98,change,1.726,1.716
2026-09-16,b994933d2448:unleaded98,b994933d2448,unleaded98,change,1.709,1.689
2026-09-16,f5945935bb49:unleaded98,f5945935bb49,unleaded98,change,1.737,1.720
2026-09-16,122aa6b021d2:unleaded98,122aa6b021d2,unleaded98,change,1.737,1.720
2026-09-16,f2f4e4925f53:unleaded98,f2f4e4925f53,unleaded98,change,1.729,1.715
2026-09-16,0e4663dea41e:unleaded98,0e4663dea41e,unleaded98,change,1.739,1.729
2026-09-16,1bae28692c95:unleaded98,1bae28692c95,unleaded98,change,1.709,1.689
2026-09-16,0ed0b92e6d0c:unleaded98,0ed0b92e6d0c,unleaded98,change,1.797,1.677
2026-09-16,48113cc9c12a:unleaded98,48113cc9c12a,unleaded98,change,1.708,1.695
2026-09-16,320be8d683a2:unleaded98,320be8d683a2,unleaded98,change,1.715,1.685
2026-09-16,364d076c3a94:unleaded98,364d076c3a94,unleaded98,change,1.707,1.697
2026-09-16,ce3d19ee3c70:unleaded98,ce3d19ee3c70,unleaded98,change,1.707,1.699
2026-09-16,b24c2084919b:unleaded98,b24c2084919b,unleaded98,change,1.735,1.718
2026-09-16,01d291cc5e9f:diesel,01d291cc5e9f,diesel,change,1.899,1.879
2026-09-16,ab868b4b332e:diesel,ab868b4b332e,diesel,change,1.928,1.908
2026-09-16,8e414da9ad9e:diesel,8e414da9ad9e,diesel,change,1.947,1.935
2026-09-16,772be93750d2:diesel,772be93750d2,diesel,change,1.902,1.903
2026-09-16,41841cb23dbd:diesel,41841cb23dbd,diesel,change,1.869,1.859
2026-09-16,67516854f59e:diesel,67516854f59e,diesel,change,1.878,1.867
2026-09-16,bc3de85eae09:diesel,bc3de85eae09,diesel,change,1.879,1.869
2026-09-16,14ab75b4aa66:diesel,14ab75b4aa66,diesel,change,1.899,1.894
2026-09-16,f06cc2016c8b:diesel,f06cc2016c8b,diesel,change,1.917,1.907
2026-09-16,a63d37840b3e:diesel,a63d37840b3e,diesel,change,1.927,1.907
2026-09-16,0aefcb943b9f:diesel,0aefcb943b9f,diesel,change,1.927,1.908
2026-09-16,f3cb3f8d3a20:diesel,f3cb3f8d3a20,diesel,change,1.927,1.908
2026-09-16,4ac8836fa7fb:diesel,4ac8836fa7fb,diesel,change,1.899,1.889
2026-09-16,77450002346a:diesel,77450002346a,diesel,change,1.908,1.885
2026-09-16,2d7b1e4bf3fa:diesel,2d7b1e4bf3fa,diesel,change,1.869,1.859
2026-09-16,9cf1024093d0:diesel,9cf1024093d0,diesel,change,1.929,1.919
2026-09-16,4d8c91cbdf87:diesel,4d8c91cbdf87,diesel,change,1.869,1.859
2026-09-16,04eb0dc6ce16:diesel,04eb0dc6ce16,diesel,change,1.932,1.920
2026-09-16,5a578950625a:diesel,5a578950625a,diesel,change,1.939,1.929
2026-09-16,ba65517bf3ed:diesel,ba65517bf3ed,diesel,change,1.902,1.903
2026-09-16,3fdaa889148c:diesel,3fdaa889148c,diesel,change,1.929,1.909
2026-09-16,cfe2df3cdc21:diesel,cfe2df3cdc21,diesel,change,1.931,1.919
2026-09-16,dc18f4cb1ad3:diesel,dc18f4cb1ad3,diesel,change,1.908,1.890
2026-09-16,da0b210a2136:diesel,da0b210a2136,diesel,change,1.917,1.879
2026-09-16,a1cbb4c4a9c8:diesel,a1cbb4c4a9c8,diesel,change,1.927,1.909
2026-09-16,0fa89e115816:diesel,0fa89e115816,diesel,change,1.929,1.909
2026-09-16,0f4f50ae5f90:diesel,0f4f50ae5f90,diesel,change,1.929,1.919
2026-09-16,293b8fa19bf7:diesel,293b8fa19bf7,diesel,change,1.929,1.909
2026-09-16,5a78a7364d62:diesel,5a78a7364d62,diesel,change,1.929,1.909
2026-09-16,0708c47ecb63:diesel,0708c47ecb63,diesel,change,1.929,1.909
2026-09-16,69fd22d4956b:diesel,69fd22d4956b,diesel,change,1.929,1.909
2026-09-16,ec323cfaf5f4:diesel,ec323cfaf5f4,diesel,change,1.947,1.935
2026-09-16,24f260ef3191:diesel,24f260ef3191,diesel,change,1.979,1.969
2026-09-16,9cbdb349d454:diesel,9cbdb349d454,diesel,change,1.939,1.909
2026-09-16,ea232bbb0de1:diesel,ea232bbb0de1,diesel,change,1.949,1.929
2026-09-16,5fd49366646f:diesel,5fd49366646f,diesel,change,1.929,1.909
2026-09-16,dacff0faaefb:diesel,dacff0faaefb,diesel,change,1.869,1.859
2026-09-16,79c9bc2be4e7:diesel,79c9bc2be4e7,diesel,change,1.869,1.859
2026-09-16,4b3ea41ef444:diesel,4b3ea41ef444,diesel,change,1.928,1.908
2026-09-16,82d0d5b8a85f:diesel,82d0d5b8a85f,diesel,change,1.931,1.919
2026-09-16,e1c953e44df3:diesel,e1c953e44df3,diesel,change,1.979,1.969
2026-09-16,5fc48382973b:diesel,5fc48382973b,diesel,change,1.927,1.917
2026-09-16,1ef5b819726d:diesel,1ef5b819726d,diesel,change,1.929,1.909
2026-09-16,96a9e00b5b6d:diesel,96a9e00b5b6d,diesel,change,1.879,1.869
2026-09-16,3c3fdd29b8f7:diesel,3c3fdd29b8f7,diesel,change,1.879,1.859
2026-09-16,ca9163f0f3f8:diesel,ca9163f0f3f8,diesel,change,1.919,1.908
2026-09-16,ac585f0e2770:diesel,ac585f0e2770,diesel,change,1.928,1.917
2026-09-16,cd323f4673d7:diesel,cd323f4673d7,diesel,change,1.929,1.909
2026-09-16,3009230fcbc6:diesel,3009230fcbc6,diesel,change,1.918,1.898
2026-09-16,3ede104e6d56:diesel,3ede104e6d56,diesel,change,1.929,1.908
2026-09-16,d8f54ff2148b:diesel,d8f54ff2148b,diesel,change,1.919,1.909
2026-09-16,72bd542a8c85:diesel,72bd542a8c85,diesel,change,1.928,1.917
2026-09-16,36fb67511673:diesel,36fb67511673,diesel,change,1.931,1.929
2026-09-16,4a79c5105aa9:diesel,4a79c5105aa9,diesel,change,1.879,1.859
2026-09-16,9bd07aac27bc:diesel,9bd07aac27bc,diesel,change,1.929,1.909
2026-09-16,d4092c9b4f08:diesel,d4092c9b4f08,diesel,change,1.926,1.914
2026-09-16,93feddaea003:diesel,93feddaea003,diesel,change,1.949,1.929
2026-09-16,be850363d55b:diesel,be850363d55b,diesel,change,1.939,1.919
2026-09-16,7cb63eb7db4a:diesel,7cb63eb7db4a,diesel,change,1.927,1.907
2026-09-16,285b1e3703eb:diesel,285b1e3703eb,diesel,change,1.917,1.907
2026-09-16,bb62751b98a5:diesel,bb62751b98a5,diesel,change,1.917,1.907
2026-09-16,ae7fb39a6ec9:diesel,ae7fb39a6ec9,diesel,change,1.928,1.908
2026-09-16,73f4fd3d41f8:diesel,73f4fd3d41f8,diesel,change,1.931,1.919
2026-09-16,dce42f6faf2a:diesel,dce42f6faf2a,diesel,change,1.929,1.909
2026-09-16,a60171704519:diesel,a60171704519,diesel,change,1.859,1.839
2026-09-16,b2f690bf5cb7:diesel,b2f690bf5cb7,diesel,change,1.908,1.889
2026-09-16,4ca921929927:diesel,4ca921929927,diesel,change,1.939,1.929
2026-09-16,84e85efa4053:diesel,84e85efa4053,diesel,change,1.949,1.929
2026-09-16,f75770842fc7:diesel,f75770842fc7,diesel,change,1.939,1.929
2026-09-16,47bdc6813569:diesel,47bdc6813569,diesel,change,1.929,1.909
2026-09-16,e7be22647dd4:diesel,e7be22647dd4,diesel,change,1.930,1.919
2026-09-16,dc094a637823:diesel,dc094a637823,diesel,change,1.845,1.825
2026-09-16,cf9bb5bb02a6:diesel,cf9bb5bb02a6,diesel,change,1.859,1.829
2026-09-16,0a9aabc9ae21:diesel,0a9aabc9ae21,diesel,change,1.888,1.898
2026-09-16,8448a4c5531f:diesel,8448a4c5531f,diesel,change,1.899,1.869
2026-09-16,acf6a1b651b0:diesel,acf6a1b651b0,diesel,change,1.849,1.839
2026-09-16,d3095d05dc1e:diesel,d3095d05dc1e,diesel,change,1.929,1.909
2026-09-16,0eb54c313653:diesel,0eb54c313653,diesel,change,1.936,1.924
2026-09-16,39363f6470ee:diesel,39363f6470ee,diesel,change,1.943,1.931
2026-09-16,2bb2812d2829:diesel,2bb2812d2829,diesel,change,1.929,1.925
2026-09-16,2be80460e2e6:diesel,2be80460e2e6,diesel,change,1.949,1.929
2026-09-16,996e90f70398:diesel,996e90f70398,diesel,change,1.949,1.939
2026-09-16,02712f946c71:diesel,02712f946c71,diesel,change,1.999,1.989
2026-09-16,b994933d2448:diesel,b994933d2448,diesel,change,1.931,1.919
2026-09-16,f5945935bb49:diesel,f5945935bb49,diesel,change,1.949,1.929
2026-09-16,122aa6b021d2:diesel,122aa6b021d2,diesel,change,1.949,1.929
2026-09-16,f2f4e4925f53:diesel,f2f4e4925f53,diesel,change,1.943,1.929
2026-09-16,0e4663dea41e:diesel,0e4663dea41e,diesel,change,1.959,1.949
2026-09-16,1bae28692c95:diesel,1bae28692c95,diesel,change,1.931,1.919
2026-09-16,0ed0b92e6d0c:diesel,0ed0b92e6d0c,diesel,change,1.927,1.907
2026-09-16,216880e896f0:diesel,216880e896f0,diesel,change,1.927,1.908
2026-09-16,6cbad4fb4f78:diesel,6cbad4fb4f78,diesel,change,1.927,1.907
2026-09-16,48113cc9c12a:diesel,48113cc9c12a,diesel,change,1.929,1.909
2026-09-16,320be8d683a2:diesel,320be8d683a2,diesel,change,1.929,1.915
2026-09-16,364d076c3a94:diesel,364d076c3a94,diesel,change,1.929,1.908
2026-09-16,ce3d19ee3c70:diesel,ce3d19ee3c70,diesel,change,1.929,1.909
2026-09-16,b24c2084919b:diesel,b24c2084919b,diesel,change,1.928,1.908
2026-09-16,1b148a05085c:heating_oil,1b148a05085c,heating_oil,change,1.524,1.499
2026-09-16,2d7b1e4bf3fa:heating_oil,2d7b1e4bf3fa,heating_oil,change,1.499,1.489
2026-09-16,4d8c91cbdf87:heating_oil,4d8c91cbdf87,heating_oil,change,1.499,1.489
2026-09-16,ba65517bf3ed:heating_oil,ba65517bf3ed,heating_oil,change,1.524,1.538
2026-09-16,69fd22d4956b:heating_oil,69fd22d4956b,heating_oil,change,1.559,1.529
2026-09-16,5fd49366646f:heating_oil,5fd49366646f,heating_oil,change,1.559,1.529
2026-09-16,dacff0faaefb:heating_oil,dacff0faaefb,heating_oil,change,1.520,1.495
2026-09-16,79c9bc2be4e7:heating_oil,79c9bc2be4e7,heating_oil,change,1.520,1.495
2026-09-16,4b3ea41ef444:heating_oil,4b3ea41ef444,heating_oil,change,1.519,1.499
2026-09-16,a78f59d05bcd:heating_oil,a78f59d05bcd,heating_oil,change,1.548,1.528
2026-09-16,1ef5b819726d:heating_oil,1ef5b819726d,heating_oil,change,1.549,1.529
2026-09-16,3009230fcbc6:heating_oil,3009230fcbc6,heating_oil,change,1.538,1.518
2026-09-16,3ede104e6d56:heating_oil,3ede104e6d56,heating_oil,change,1.559,1.539
2026-09-16,23c7b3207f92:heating_oil,23c7b3207f92,heating_oil,change,1.557,1.534
2026-09-16,36fb67511673:heating_oil,36fb67511673,heating_oil,change,1.559,1.549
2026-09-16,be850363d55b:heating_oil,be850363d55b,heating_oil,change,1.589,1.569
2026-09-16,f1dfb918aa44:heating_oil,f1dfb918aa44,heating_oil,change,1.569,1.538
2026-09-16,ae7fb39a6ec9:heating_oil,ae7fb39a6ec9,heating_oil,change,1.547,1.527
2026-09-16,dce42f6faf2a:heating_oil,dce42f6faf2a,heating_oil,change,1.600,1.580
2026-09-16,a60171704519:heating_oil,a60171704519,heating_oil,change,1.499,1.489
2026-09-16,84e85efa4053:heating_oil,84e85efa4053,heating_oil,change,1.639,1.619
2026-09-16,47bdc6813569:heating_oil,47bdc6813569,heating_oil,change,1.549,1.529
2026-09-16,cf9bb5bb02a6:heating_oil,cf9bb5bb02a6,heating_oil,change,1.499,1.489
2026-09-16,0a9aabc9ae21:heating_oil,0a9aabc9ae21,heating_oil,change,1.499,1.489
2026-09-16,f17f81a488ad:heating_oil,f17f81a488ad,heating_oil,change,1.499,1.489
2026-09-16,8448a4c5531f:heating_oil,8448a4c5531f,heating_oil,change,1.549,1.529
2026-09-16,d3095d05dc1e:heating_oil,d3095d05dc1e,heating_oil,change,1.559,1.529
2026-09-16,2be80460e2e6:heating_oil,2be80460e2e6,heating_oil,change,1.566,1.546
2026-09-16,f5945935bb49:heating_oil,f5945935bb49,heating_oil,change,1.568,1.548
2026-09-16,122aa6b021d2:heating_oil,122aa6b021d2,heating_oil,change,1.568,1.549
2026-09-16,48113cc9c12a:heating_oil,48113cc9c12a,heating_oil,change,1.559,1.525
2026-09-16,320be8d683a2:heating_oil,320be8d683a2,heating_oil,change,1.555,1.549
2026-09-16,b24c2084919b:heating_oil,b24c2084919b,heating_oil,change,1.547,1.527
2026-09-16,1b148a05085c:kerosene,1b148a05085c,kerosene,change,1.433,1.410
2026-09-16,8e414da9ad9e:kerosene,8e414da9ad9e,kerosene,change,1.499,1.459
2026-09-16,14ab75b4aa66:kerosene,14ab75b4aa66,kerosene,change,1.489,1.469
2026-09-16,67516854f59e:kerosene,67516854f59e,kerosene,change,1.489,1.469
2026-09-16,f06cc2016c8b:kerosene,f06cc2016c8b,kerosene,change,1.489,1.469
2026-09-16,41841cb23dbd:kerosene,41841cb23dbd,kerosene,change,1.489,1.469
2026-09-16,0aefcb943b9f:kerosene,0aefcb943b9f,kerosene,change,1.489,1.469
2026-09-16,a63d37840b3e:kerosene,a63d37840b3e,kerosene,change,1.489,1.469
2026-09-16,2d7b1e4bf3fa:kerosene,2d7b1e4bf3fa,kerosene,change,1.419,1.399
2026-09-16,4d8c91cbdf87:kerosene,4d8c91cbdf87,kerosene,change,1.419,1.399
2026-09-16,d825945d0dc1:kerosene,d825945d0dc1,kerosene,change,1.433,1.434
2026-09-16,ba65517bf3ed:kerosene,ba65517bf3ed,kerosene,change,1.433,1.460
2026-09-16,69fd22d4956b:kerosene,69fd22d4956b,kerosene,change,1.469,1.439
2026-09-16,ec323cfaf5f4:kerosene,ec323cfaf5f4,kerosene,change,1.499,1.459
2026-09-16,5fd49366646f:kerosene,5fd49366646f,kerosene,change,1.469,1.439
2026-09-16,dacff0faaefb:kerosene,dacff0faaefb,kerosene,change,1.430,1.395
2026-09-16,79c9bc2be4e7:kerosene,79c9bc2be4e7,kerosene,change,1.430,1.395
2026-09-16,4b3ea41ef444:kerosene,4b3ea41ef444,kerosene,change,1.429,1.399
2026-09-16,5fc48382973b:kerosene,5fc48382973b,kerosene,change,1.399,1.355
2026-09-16,a78f59d05bcd:kerosene,a78f59d05bcd,kerosene,change,1.466,1.436
2026-09-16,178bce87f3a6:kerosene,178bce87f3a6,kerosene,change,1.489,1.469
2026-09-16,3009230fcbc6:kerosene,3009230fcbc6,kerosene,change,1.458,1.428
2026-09-16,36fb67511673:kerosene,36fb67511673,kerosene,change,1.479,1.469
2026-09-16,be850363d55b:kerosene,be850363d55b,kerosene,change,1.519,1.489
2026-09-16,285b1e3703eb:kerosene,285b1e3703eb,kerosene,change,1.489,1.469
2026-09-16,bb62751b98a5:kerosene,bb62751b98a5,kerosene,change,1.489,1.469
2026-09-16,ae7fb39a6ec9:kerosene,ae7fb39a6ec9,kerosene,change,1.465,1.435
